participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,38,96,709.0,wide_to_narrow,0.04,1786749155.041567,0.33025050163269043,0.0,0.0,0.0,-0.014233495827442275,0.15683432323212845,-0.008290605115868677,0.1561092216441945,0.027393896912504836,False,False,False,True
B,38,96,710.0,wide_to_narrow,0.04,1786749155.4469426,0.3703749179840088,0.092528243836082,0.1067828632049846,0.105471756163918,0.19293287263019385,0.1512968283029892,0.19887576334176743,0.15057172671505525,0.02059035943031839,False,False,False,True
B,38,96,711.0,wide_to_narrow,0.04,1786749155.8523223,0.10511994361877441,0.2157455169059252,0.0013363954583891,0.004254483094074807,0.21433633152280887,0.1430380567210776,0.22027922223438245,0.14231295513314363,0.012316120702842328,False,False,False,True
B,38,96,712.0,wide_to_narrow,0.01,1786749156.1625674,0.37038397789001465,0.2944211404827104,0.0052312387278979,0.019578859517289604,0.307125531561616,0.14056190439603927,0.3130684222731896,0.1398368028081053,0.009880816087076878,False,False,False,True
B,38,96,713.0,wide_to_narrow,0.01,1786749156.5879424,0.20524907112121582,0.412494449697289,0.0306501436856073,0.03750555030271102,0.4443493885789779,0.14226740284228523,0.4502922792905515,0.14154230125435124,0.011546001274462231,False,False,False,True
B,38,96,714.0,wide_to_narrow,0.01,1786749156.8181913,0.5404999256134033,0.4497575688102728,0.0092424319472952,0.008242431189727228,0.4688952887735233,0.1388607546841559,0.47483817948509693,0.13813565309622194,0.018700618697636832,False,False,False,True
B,38,97,717.0,wide_to_narrow,0.04,1786749158.7249413,0.33037519454956055,0.0094458744755828,0.1699198887154267,0.1745541255244172,0.17866468480517225,0.1378913025101303,0.18460757551674584,0.13716620092219634,0.007191910988453383,False,False,False,True
B,38,97,718.0,wide_to_narrow,0.04,1786749159.0953157,0.42537474632263184,0.1867083574949478,0.0344822036586468,0.03929164250505221,0.21987532943091737,0.13242055305319098,0.22581822014249098,0.13169545146525702,0.001705168492448227,False,False,False,True
B,38,97,719.0,wide_to_narrow,0.01,1786749159.5657015,0.12511396408081055,0.3222194809638372,-0.0102610676643979,-0.00021948096383717086,0.31641303706661017,0.13138949480111867,0.3223559277781838,0.13066439321318468,0.0007537260278169367,False,False,False,True
B,38,97,720.0,wide_to_narrow,0.01,1786749159.8309405,0.3253746032714844,0.4541609428580743,0.0048390573028684,0.003839057141925728,0.47252516486825424,0.1445196820697475,0.47846805557982786,0.14379458048181354,0.024682620401573097,False,False,False,True
