participant,type_label,trial_id,width_mm,round,t,amp,lead_pre,lead_post,v_pre,catchup_s,min_lead,dist,dphi
p06,sharp,31,10.000000,2,10.804991,0.034000,-0.046000,-0.012000,0.251121,0.029996,-0.046000,,
p06,sharp,31,10.000000,2,10.849997,0.033000,-0.046000,-0.013000,,0.010000,-0.013000,,
p06,sharp,31,10.000000,2,10.870116,0.037000,-0.011000,0.026000,,0.295262,0.001000,,
p06,sharp,31,10.000000,2,11.190378,0.016000,0.001000,0.017000,0.122991,0.740750,0.013000,,
p06,sharp,31,10.000000,2,11.956116,0.026000,0.019000,0.045000,-0.010243,0.590500,-0.003000,,
p06,sharp,31,10.000000,2,12.566616,0.036000,-0.002000,0.034000,0.015780,0.805750,-0.006000,,
p06,sharp,31,10.000000,2,13.402366,0.011000,-0.003000,0.008000,0.076874,,,,
p06,sharp,31,10.000000,3,0.970875,0.022000,-0.013000,0.009000,0.021039,0.980874,-0.023000,,
p06,sharp,31,10.000000,3,1.971874,0.047000,-0.018000,0.029000,-0.010243,0.355367,-0.030000,,
p06,sharp,31,10.000000,3,2.347249,0.062000,-0.030000,0.032000,0.289093,0.030006,-0.085000,,
p06,sharp,31,10.000000,3,2.397256,0.084000,-0.085000,-0.001000,,0.020000,-0.008000,,
p06,sharp,31,10.000000,3,2.432249,0.017000,-0.008000,0.009000,,0.415375,0.000000,,
p06,sharp,31,10.000000,3,2.857624,0.036000,0.002000,0.038000,0.031558,0.430375,-0.011000,,
p06,sharp,31,10.000000,3,3.318124,0.034000,-0.011000,0.023000,0.107554,0.530495,-0.017000,,
p06,sharp,31,10.000000,3,3.878624,0.028000,-0.015000,0.013000,0.000000,0.290243,-0.004000,,
p06,sharp,31,10.000000,3,4.188880,0.016000,0.001000,0.017000,0.025624,0.970993,-0.024000,,
p06,sharp,31,10.000000,3,5.169874,0.030000,-0.021000,0.009000,0.052562,0.415375,0.002000,,
p06,sharp,31,10.000000,3,5.605249,0.021000,0.005000,0.026000,0.036794,0.020000,-0.103000,,
p06,sharp,31,10.000000,3,5.635249,0.094000,-0.103000,-0.009000,,0.320365,-0.017000,,
p06,sharp,31,10.000000,3,5.990624,0.008000,-0.017000,-0.009000,0.112676,0.190131,-0.020000,,
p06,sharp,31,10.000000,3,6.190755,0.065000,-0.018000,0.047000,0.047336,0.995999,-0.022000,,
p06,sharp,31,10.000000,3,7.211748,0.020000,-0.019000,0.001000,0.010243,0.440374,-0.002000,,
p06,sharp,31,10.000000,3,7.662123,0.031000,-0.002000,0.029000,0.026298,0.385376,0.020000,,
p06,sharp,31,10.000000,3,8.072499,0.015000,0.024000,0.039000,0.000000,0.020000,-0.038000,,
p06,sharp,31,10.000000,3,8.102498,0.132000,-0.038000,0.094000,,0.020125,-0.020000,,
p06,sharp,31,10.000000,3,8.142623,0.019000,-0.020000,-0.001000,,0.009995,-0.011000,,
p06,sharp,31,10.000000,3,8.162623,0.019000,-0.011000,0.008000,,0.720620,-0.002000,,
p06,sharp,31,10.000000,3,8.903248,0.031000,0.000000,0.031000,0.025625,,,,
p06,sharp,31,10.000000,3,9.578879,0.022000,0.001000,0.023000,0.036817,0.310250,0.004000,,
p06,sharp,31,10.000000,3,9.919248,0.019000,0.007000,0.026000,0.026281,0.970875,0.005000,,
p06,sharp,31,10.000000,3,10.910123,0.045000,0.011000,0.056000,0.000000,,,,
p06,sharp,32,12.500000,1,0.175127,0.023000,0.011000,0.034000,0.011420,0.915750,-0.025000,,
p06,sharp,32,12.500000,1,1.111000,0.018000,-0.020000,-0.002000,0.051249,0.445500,-0.002000,,
p06,sharp,32,12.500000,1,1.566500,0.028000,-0.002000,0.026000,0.025608,0.055011,-0.010000,,
p06,sharp,32,12.500000,1,1.631511,0.029000,-0.010000,0.019000,,0.255250,0.011000,,
p06,sharp,32,12.500000,1,1.896750,0.025000,0.018000,0.043000,-0.031558,0.440495,-0.022000,,
p06,sharp,32,12.500000,1,2.357250,0.067000,-0.022000,0.045000,0.231275,0.605503,-0.019000,,
p06,sharp,32,12.500000,1,2.982752,0.055000,-0.019000,0.036000,0.075623,0.430380,0.003000,,
p06,sharp,32,12.500000,1,3.453254,0.035000,0.005000,0.040000,-0.010243,0.430375,-0.003000,,
p06,sharp,32,12.500000,1,3.918624,0.025000,0.001000,0.026000,0.046124,1.566511,-0.006000,,
p06,sharp,32,12.500000,1,5.505135,0.012000,0.004000,0.016000,-0.015778,0.030000,-0.045000,,
p06,sharp,32,12.500000,1,5.545124,0.036000,-0.045000,-0.009000,,0.030125,-0.108000,,
p06,sharp,32,12.500000,1,5.585249,0.144000,-0.108000,0.036000,,0.595500,-0.026000,,
p06,sharp,32,12.500000,1,6.190749,0.042000,-0.024000,0.018000,0.020500,0.435370,-0.011000,,
p06,sharp,32,12.500000,1,6.636124,0.060000,-0.008000,0.052000,0.052597,0.765625,0.021000,,
p06,sharp,32,12.500000,1,7.421874,0.013000,0.021000,0.034000,0.010250,0.375374,0.002000,,
p06,sharp,32,12.500000,1,7.812248,0.040000,0.002000,0.042000,0.142013,,,,
p06,sharp,32,12.500000,1,8.307749,0.102000,-0.062000,0.040000,0.476461,0.040000,-0.024000,,
p06,sharp,32,12.500000,1,8.387748,0.039000,-0.024000,0.015000,,0.015000,0.015000,,
p06,sharp,32,12.500000,1,8.412873,0.016000,0.022000,0.038000,,0.560496,0.012000,,
p06,sharp,32,12.500000,1,8.993379,0.013000,0.012000,0.025000,0.061497,0.505500,-0.002000,,
p06,sharp,32,12.500000,1,9.518873,0.059000,0.000000,0.059000,0.042050,,,,
p06,sharp,32,12.500000,1,10.209507,0.029000,-0.044000,-0.015000,0.042076,0.075125,-0.021000,,
p06,sharp,32,12.500000,1,10.304623,0.014000,-0.021000,-0.007000,,,,,
p06,sharp,32,12.500000,2,1.096000,0.027000,-0.015000,0.012000,0.015770,0.915875,-0.015000,,
p06,sharp,32,12.500000,2,2.021875,0.013000,0.002000,0.015000,-0.005122,0.024990,-0.034000,,
p06,sharp,32,12.500000,2,2.066875,0.011000,-0.034000,-0.023000,,0.010004,-0.073000,,
p06,sharp,32,12.500000,2,2.086883,0.083000,-0.073000,0.010000,,0.815750,-0.006000,,
p06,sharp,32,12.500000,2,2.912625,0.017000,-0.002000,0.015000,0.000000,0.580627,-0.014000,,
p06,sharp,32,12.500000,2,3.513252,0.030000,-0.014000,0.016000,0.021025,0.510500,-0.023000,,
p06,sharp,32,12.500000,2,4.053749,0.033000,-0.023000,0.010000,0.021025,0.630624,-0.017000,,
p06,sharp,32,12.500000,2,4.719374,0.012000,-0.012000,0.000000,-0.005398,0.170125,-0.003000,,
p06,sharp,32,12.500000,2,4.899499,0.009000,-0.003000,0.006000,0.017634,0.054998,-0.087000,,
p06,sharp,32,12.500000,2,4.964499,0.036000,-0.087000,-0.051000,,0.020001,-0.052000,,
p06,sharp,32,12.500000,2,4.994625,0.030000,-0.052000,-0.022000,,0.010004,-0.022000,,
p06,sharp,32,12.500000,2,5.039632,0.009000,-0.020000,-0.011000,,0.505500,-0.012000,,
p06,sharp,32,12.500000,2,5.555124,0.017000,0.002000,0.019000,-0.042050,0.020000,-0.059000,,
p06,sharp,32,12.500000,2,5.595124,0.104000,-0.059000,0.045000,,0.010000,0.001000,,
p06,sharp,32,12.500000,2,5.615124,0.045000,0.001000,0.046000,,0.065125,-0.088000,,
p06,sharp,32,12.500000,2,5.700249,0.109000,-0.083000,0.026000,,1.081000,-0.004000,,
p06,sharp,32,12.500000,2,6.801249,0.048000,0.004000,0.052000,0.000000,0.215245,-0.009000,,
p06,sharp,32,12.500000,2,7.026499,0.027000,-0.006000,0.021000,0.310118,0.050008,-0.010000,,
p06,sharp,32,12.500000,2,7.086507,0.031000,-0.007000,0.024000,,0.100125,-0.009000,,
p06,sharp,32,12.500000,2,7.196624,0.031000,-0.008000,0.023000,0.319600,0.010000,-0.007000,,
p06,sharp,32,12.500000,2,7.221624,0.031000,-0.007000,0.024000,,0.125124,0.020000,,
p06,sharp,32,12.500000,2,7.356749,0.008000,0.026000,0.034000,-0.015984,0.420370,-0.008000,,
p06,sharp,32,12.500000,2,7.792124,0.012000,-0.008000,0.004000,0.112748,0.250129,-0.022000,,
p06,sharp,32,12.500000,2,8.052378,0.051000,-0.022000,0.029000,0.122996,0.725625,0.000000,,
p06,sharp,32,12.500000,2,8.798123,0.019000,0.004000,0.023000,0.005260,0.455374,0.006000,,
p06,sharp,32,12.500000,2,9.273498,0.019000,0.007000,0.026000,0.042078,0.065125,-0.089000,,
p06,sharp,32,12.500000,2,9.348631,0.077000,-0.089000,-0.012000,,0.019999,-0.023000,,
p06,sharp,32,12.500000,2,9.398623,0.028000,-0.020000,0.008000,,0.525370,0.005000,,
p06,sharp,32,12.500000,2,9.944123,0.012000,0.006000,0.018000,0.030750,0.065114,-0.015000,,
p06,sharp,32,12.500000,2,10.019248,0.036000,-0.014000,0.022000,,0.665625,-0.015000,,
p06,sharp,32,12.500000,2,10.694873,0.056000,-0.013000,0.043000,0.040999,0.540500,0.004000,,
p06,sharp,32,12.500000,2,11.265373,0.030000,0.004000,0.034000,0.089415,0.535488,0.006000,,
p06,sharp,32,12.500000,2,11.825873,0.016000,0.006000,0.022000,0.047337,0.230125,0.014000,,
p06,sharp,32,12.500000,2,12.081123,0.021000,0.014000,0.035000,0.026299,0.085125,0.006000,,
p06,sharp,32,12.500000,2,12.186248,0.013000,0.006000,0.019000,0.340675,0.040125,-0.001000,,
p06,sharp,32,12.500000,2,12.241373,0.017000,-0.001000,0.016000,,,,,
p06,sharp,32,12.500000,3,0.880756,0.040000,-0.001000,0.039000,-0.046123,0.020130,-0.019000,,
p06,sharp,32,12.500000,3,0.930880,0.111000,-0.019000,0.092000,,0.035000,-0.021000,,
p06,sharp,32,12.500000,3,0.990875,0.026000,-0.021000,0.005000,,1.811750,-0.016000,,
p06,sharp,32,12.500000,3,2.822625,0.009000,-0.007000,0.002000,0.046095,0.425379,-0.015000,,
p06,sharp,32,12.500000,3,3.258004,0.031000,-0.012000,0.019000,-0.005122,0.450374,-0.063000,,
p06,sharp,32,12.500000,3,3.738374,0.134000,-0.063000,0.071000,0.231433,0.010000,-0.023000,,
p06,sharp,32,12.500000,3,3.773500,0.030000,-0.023000,0.007000,,0.030010,-0.055000,,
p06,sharp,32,12.500000,3,3.813510,0.041000,-0.050000,-0.009000,,0.435384,-0.051000,,
p06,sharp,32,12.500000,3,4.278884,0.152000,-0.051000,0.101000,0.299787,0.025000,-0.074000,,
p06,sharp,32,12.500000,3,4.343999,0.021000,-0.074000,-0.053000,,0.010001,-0.053000,,
p06,sharp,32,12.500000,3,4.374000,0.081000,-0.051000,0.030000,,1.065999,-0.018000,,
p06,sharp,32,12.500000,3,5.479999,0.033000,-0.011000,0.022000,0.026298,0.185125,-0.004000,,
p06,sharp,32,12.500000,3,5.685249,0.008000,-0.004000,0.004000,0.140446,0.090125,-0.002000,,
p06,sharp,32,12.500000,3,5.785374,0.008000,-0.002000,0.006000,0.066574,0.665625,0.003000,,
p06,sharp,32,12.500000,3,6.465999,0.042000,0.007000,0.049000,-0.005122,0.570500,0.008000,,
p06,sharp,32,12.500000,3,7.056499,0.022000,0.008000,0.030000,0.047337,0.205247,-0.007000,,
p06,sharp,32,12.500000,3,7.281750,0.105000,-0.007000,0.098000,0.209986,0.030000,-0.054000,,
p06,sharp,32,12.500000,3,7.341749,0.079000,-0.054000,0.025000,,0.505500,-0.001000,,
p06,sharp,32,12.500000,3,7.857249,0.027000,-0.001000,0.026000,0.031558,0.545513,0.006000,,
p06,sharp,32,12.500000,3,8.422762,0.042000,0.008000,0.050000,0.042075,0.540496,0.008000,,
p06,sharp,32,12.500000,3,8.983249,0.030000,0.008000,0.038000,0.099934,0.410375,-0.042000,,
p06,sharp,32,12.500000,3,9.423749,0.030000,-0.041000,-0.011000,0.327783,0.135126,-0.014000,,
p06,sharp,32,12.500000,3,9.568874,0.032000,-0.010000,0.022000,-0.007401,0.295250,0.008000,,
p06,sharp,32,12.500000,3,9.889123,0.016000,0.010000,0.026000,0.042078,0.260249,0.016000,,
p06,sharp,32,12.500000,3,10.164374,0.020000,0.021000,0.041000,0.051249,0.645625,-0.005000,,
p06,sharp,32,12.500000,3,10.829998,0.037000,-0.005000,0.032000,0.089415,,,,
p06,sharp,33,16.500000,1,0.470375,0.022000,-0.002000,0.020000,-0.027009,0.010008,0.020000,,
p06,sharp,33,16.500000,1,0.505383,0.329000,0.025000,0.354000,,0.049997,0.007000,,
p06,sharp,33,16.500000,1,0.605500,0.012000,0.007000,0.019000,,1.196124,-0.036000,,
p06,sharp,33,16.500000,1,1.811624,0.009000,-0.035000,-0.026000,0.051249,0.435386,-0.033000,,
p06,sharp,33,16.500000,1,2.257010,0.046000,-0.032000,0.014000,0.010249,0.135125,-0.037000,,
p06,sharp,33,16.500000,1,2.407249,0.043000,-0.037000,0.006000,0.377428,0.290250,0.006000,,
p06,sharp,33,16.500000,1,2.707499,0.021000,0.017000,0.038000,-0.026281,0.025000,-0.104000,,
p06,sharp,33,16.500000,1,2.752499,0.344000,-0.104000,0.240000,,0.050125,-0.010000,,
p06,sharp,33,16.500000,1,2.822624,0.037000,-0.010000,0.027000,,,,,
p06,sharp,33,16.500000,1,3.888624,0.050000,-0.009000,0.041000,0.051217,2.737499,-0.014000,,
p06,sharp,33,16.500000,1,6.646123,0.010000,-0.011000,-0.001000,0.025625,0.010000,-0.006000,,
p06,sharp,33,16.500000,1,6.666123,0.016000,-0.006000,0.010000,,0.020000,-0.011000,,
p06,sharp,33,16.500000,1,6.696123,0.062000,-0.011000,0.051000,,0.035115,0.009000,,
p06,sharp,33,16.500000,1,6.741254,0.026000,0.012000,0.038000,,0.635625,-0.024000,,
p06,sharp,33,16.500000,1,7.386873,0.060000,-0.022000,0.038000,0.020487,0.765630,0.016000,,
p06,sharp,33,16.500000,1,8.172503,0.017000,0.018000,0.035000,-0.005125,0.595504,-0.015000,,
p06,sharp,33,16.500000,1,8.788127,0.021000,-0.010000,0.011000,0.000000,0.260255,-0.065000,,
p06,sharp,33,16.500000,1,9.068378,0.093000,-0.063000,0.030000,0.078893,0.485499,-0.067000,,
p06,sharp,33,16.500000,1,9.578872,0.029000,-0.067000,-0.038000,0.066584,0.029999,-0.072000,,
p06,sharp,33,16.500000,1,9.623872,0.067000,-0.072000,-0.005000,,0.660625,-0.023000,,
p06,sharp,33,16.500000,1,10.314497,0.038000,-0.023000,0.015000,0.071750,0.390375,-0.032000,,
p06,sharp,33,16.500000,1,10.724872,0.030000,-0.031000,-0.001000,0.099934,0.080000,-0.020000,,
p06,sharp,33,16.500000,1,10.834997,0.011000,-0.020000,-0.009000,0.237500,0.095125,-0.021000,,
p06,sharp,33,16.500000,1,10.940122,0.015000,-0.021000,-0.006000,0.126150,,,,
p06,sharp,33,16.500000,2,1.111004,0.031000,-0.025000,0.006000,-0.035874,0.530500,0.006000,,
p06,sharp,33,16.500000,2,1.666625,0.017000,0.009000,0.026000,0.005398,0.030000,-0.056000,,
p06,sharp,33,16.500000,2,1.716625,0.302000,-0.056000,0.246000,,0.030000,-0.102000,,
p06,sharp,33,16.500000,2,1.771625,0.120000,-0.102000,0.018000,,0.645500,-0.027000,,
p06,sharp,33,16.500000,2,2.447250,0.035000,-0.024000,0.011000,-0.005125,0.250125,-0.062000,,
p06,sharp,33,16.500000,2,2.717500,0.235000,-0.062000,0.173000,0.368994,0.010125,0.173000,,
p06,sharp,33,16.500000,2,2.737624,0.068000,0.173000,0.241000,,0.029996,-0.056000,,
p06,sharp,33,16.500000,2,2.787624,0.029000,-0.056000,-0.027000,,0.015000,-0.031000,,
p06,sharp,33,16.500000,2,2.822625,0.030000,-0.031000,-0.001000,,,,,
p06,sharp,33,16.500000,2,3.252999,0.014000,0.002000,0.016000,0.030740,1.106000,-0.020000,,
p06,sharp,33,16.500000,2,4.374124,0.029000,-0.020000,0.009000,0.021026,0.030000,0.009000,,
p06,sharp,33,16.500000,2,4.429124,0.029000,0.011000,0.040000,,0.475500,-0.017000,,
p06,sharp,33,16.500000,2,4.914624,0.019000,-0.017000,0.002000,0.199737,0.590488,-0.015000,,
p06,sharp,33,16.500000,2,5.530124,0.028000,-0.005000,0.023000,-0.030751,0.690749,-0.024000,,
p06,sharp,33,16.500000,2,6.240873,0.035000,-0.024000,0.011000,0.052563,0.145124,-0.047000,,
p06,sharp,33,16.500000,2,6.415998,0.051000,-0.047000,0.004000,0.399658,0.105132,-0.055000,,
p06,sharp,33,16.500000,2,6.531131,0.115000,-0.055000,0.060000,0.561199,0.300256,-0.032000,,
p06,sharp,33,16.500000,2,6.871380,0.031000,-0.020000,0.011000,0.358732,0.045132,-0.025000,,
p06,sharp,33,16.500000,2,6.926505,0.042000,-0.025000,0.017000,,0.019995,-0.091000,,
p06,sharp,33,16.500000,2,6.966499,0.069000,-0.091000,-0.022000,,0.010005,-0.033000,,
p06,sharp,33,16.500000,2,7.001503,0.046000,-0.033000,0.013000,,0.010000,-0.101000,,
p06,sharp,33,16.500000,2,7.021498,0.059000,-0.101000,-0.042000,,0.030125,-0.056000,,
p06,sharp,33,16.500000,2,7.061623,0.020000,-0.054000,-0.034000,,0.010000,-0.062000,,
p06,sharp,33,16.500000,2,7.081623,0.046000,-0.062000,-0.016000,,0.200125,-0.056000,,
p06,sharp,33,16.500000,2,7.291748,0.032000,-0.052000,-0.020000,0.178830,0.245250,-0.025000,,
p06,sharp,33,16.500000,2,7.546998,0.033000,-0.021000,0.012000,0.000000,0.325370,0.009000,,
p06,sharp,33,16.500000,2,7.897373,0.037000,0.012000,0.049000,-0.005256,,,,
p06,sharp,33,16.500000,3,0.625500,0.009000,-0.029000,-0.020000,0.027009,0.535491,-0.036000,,
p06,sharp,33,16.500000,3,1.171000,0.042000,-0.029000,0.013000,-0.015375,0.335375,0.013000,,
p06,sharp,33,16.500000,3,1.516375,0.247000,0.014000,0.261000,0.057819,0.030005,-0.051000,,
p06,sharp,33,16.500000,3,1.576380,0.078000,-0.051000,0.027000,,0.755749,-0.017000,,
p06,sharp,33,16.500000,3,2.342125,0.010000,-0.012000,-0.002000,-0.021039,0.275249,-0.022000,,
p06,sharp,33,16.500000,3,2.627374,0.045000,-0.020000,0.025000,0.071749,1.020999,-0.012000,,
p06,sharp,33,16.500000,3,3.673374,0.037000,-0.012000,0.025000,0.025609,0.280250,0.021000,,
p06,sharp,33,16.500000,3,3.978624,0.017000,0.026000,0.043000,-0.025625,1.020995,-0.014000,,
p06,sharp,33,16.500000,3,5.009624,0.056000,-0.012000,0.044000,0.021025,0.630633,0.009000,,
p06,sharp,33,16.500000,3,5.660257,0.016000,0.009000,0.025000,0.076821,0.320250,0.010000,,
p06,sharp,33,16.500000,3,6.005499,0.008000,0.013000,0.021000,0.020500,0.040124,-0.042000,,
p06,sharp,33,16.500000,3,6.055624,0.067000,-0.042000,0.025000,,0.009991,0.000000,,
p06,sharp,33,16.500000,3,6.075624,0.011000,0.000000,0.011000,,0.009991,0.011000,,
p06,sharp,33,16.500000,3,6.100624,0.022000,0.015000,0.037000,,0.125125,0.018000,,
p06,sharp,33,16.500000,3,6.245749,0.015000,0.018000,0.033000,0.151848,0.290250,0.011000,,
p06,sharp,33,16.500000,3,6.545999,0.041000,0.011000,0.052000,0.081999,0.605625,-0.017000,,
p06,sharp,33,16.500000,3,7.171624,0.033000,-0.016000,0.017000,0.076824,0.340375,-0.015000,,
p06,sharp,33,16.500000,3,7.541998,0.034000,-0.015000,0.019000,0.136662,,,,
p06,sharp,34,25.000000,1,0.700635,0.082000,-0.010000,0.072000,0.021038,0.030001,0.072000,,
p06,sharp,34,25.000000,1,0.750751,0.204000,0.073000,0.277000,,0.010000,0.109000,,
p06,sharp,34,25.000000,1,0.780751,0.168000,0.109000,0.277000,,0.030000,0.067000,,
p06,sharp,34,25.000000,1,0.830751,0.018000,0.067000,0.085000,,0.020000,0.029000,,
p06,sharp,34,25.000000,1,0.860876,0.033000,0.029000,0.062000,,0.500501,-0.030000,,
p06,sharp,34,25.000000,1,1.391377,0.010000,-0.030000,-0.020000,0.084100,0.040008,-0.027000,,
p06,sharp,34,25.000000,1,1.441385,0.042000,-0.020000,0.022000,,0.340376,-0.006000,,
p06,sharp,34,25.000000,1,1.801753,0.033000,-0.006000,0.027000,0.105125,0.220251,-0.013000,,
p06,sharp,34,25.000000,1,2.052004,0.013000,-0.010000,0.003000,0.194480,0.745627,-0.051000,,
p06,sharp,34,25.000000,1,2.807631,0.079000,-0.051000,0.028000,0.089414,0.250251,-0.006000,,
p06,sharp,34,25.000000,1,3.077882,0.095000,-0.003000,0.092000,0.099934,0.890885,-0.027000,,
p06,sharp,34,25.000000,1,3.998767,0.073000,-0.027000,0.046000,0.089417,0.200251,0.004000,,
p06,sharp,34,25.000000,1,4.229014,0.037000,0.009000,0.046000,0.199748,0.300250,-0.009000,,
p06,sharp,34,25.000000,1,4.549260,0.024000,-0.005000,0.019000,0.147278,0.550502,-0.058000,,
p06,sharp,34,25.000000,1,5.119762,0.066000,-0.058000,0.008000,0.178829,,,,
p06,sharp,34,25.000000,2,0.800752,0.095000,-0.050000,0.045000,-0.015769,0.430383,0.012000,,
p06,sharp,34,25.000000,2,1.251135,0.092000,0.012000,0.104000,0.068373,0.680627,-0.006000,,
p06,sharp,34,25.000000,2,1.971755,0.014000,-0.001000,0.013000,0.110453,0.190258,0.001000,,
p06,sharp,34,25.000000,2,2.172012,0.022000,0.004000,0.026000,0.047304,0.040000,-0.041000,,
p06,sharp,34,25.000000,2,2.222005,0.054000,-0.041000,0.013000,,0.020000,-0.018000,,
p06,sharp,34,25.000000,2,2.252005,0.085000,-0.018000,0.067000,,0.280251,0.009000,,
p06,sharp,34,25.000000,2,2.552381,0.020000,0.009000,0.029000,0.126152,0.020000,-0.038000,,
p06,sharp,34,25.000000,2,2.582381,0.209000,-0.038000,0.171000,,0.040000,-0.005000,,
p06,sharp,34,25.000000,2,2.642381,0.111000,-0.005000,0.106000,,1.000877,-0.019000,,
p06,sharp,34,25.000000,2,3.663383,0.100000,-0.013000,0.087000,0.141927,0.020001,0.008000,,
p06,sharp,34,25.000000,2,3.713384,0.065000,0.008000,0.073000,,0.350375,0.050000,,
p06,sharp,34,25.000000,2,4.073759,0.031000,0.053000,0.084000,0.021039,0.210251,0.060000,,
p06,sharp,34,25.000000,2,4.304010,0.011000,0.060000,0.071000,0.089356,0.100123,0.044000,,
p06,sharp,34,25.000000,2,4.414135,0.011000,0.044000,0.055000,0.269668,0.180126,0.010000,,
p06,sharp,34,25.000000,2,4.604261,0.011000,0.010000,0.021000,0.249825,0.040000,0.013000,,
p06,sharp,34,25.000000,2,4.654261,0.031000,0.016000,0.047000,,0.320378,-0.004000,,
p06,sharp,34,25.000000,2,4.984639,0.046000,-0.004000,0.042000,0.084099,0.240239,0.019000,,
p06,sharp,34,25.000000,2,5.244887,0.049000,0.019000,0.068000,0.099869,0.010001,0.054000,,
p06,sharp,34,25.000000,2,5.274888,0.015000,0.054000,0.069000,,0.200120,0.036000,,
p06,sharp,34,25.000000,2,5.485013,0.014000,0.036000,0.050000,0.157791,0.070113,0.031000,,
p06,sharp,34,25.000000,2,5.565138,0.015000,0.031000,0.046000,,,,,
p06,sharp,34,25.000000,3,0.019992,0.017000,0.002000,0.019000,,0.630630,-0.039000,,
p06,sharp,34,25.000000,3,0.670623,0.087000,-0.038000,0.049000,0.099870,0.280246,-0.005000,,
p06,sharp,34,25.000000,3,0.980870,0.093000,-0.004000,0.089000,0.194491,0.660626,-0.012000,,
p06,sharp,34,25.000000,3,1.681496,0.038000,-0.010000,0.028000,0.068376,0.390375,-0.002000,,
p06,sharp,34,25.000000,3,2.091872,0.045000,-0.002000,0.043000,0.136752,0.580627,-0.030000,,
p06,sharp,34,25.000000,3,2.702499,0.067000,-0.027000,0.040000,0.094612,0.570501,0.001000,,
p06,sharp,34,25.000000,3,3.293000,0.042000,0.001000,0.043000,0.052597,0.450501,-0.008000,,
p06,sharp,34,25.000000,3,3.773501,0.093000,-0.008000,0.085000,0.099869,0.010000,0.045000,,
p06,sharp,34,25.000000,3,3.813501,0.036000,0.045000,0.081000,,0.090126,0.039000,,
p06,sharp,34,25.000000,3,3.913627,0.023000,0.044000,0.067000,0.410536,0.310250,0.010000,,
p06,sharp,34,25.000000,3,4.233877,0.036000,0.012000,0.048000,0.268245,0.340376,0.002000,,
p06,sharp,34,25.000000,3,4.584253,0.015000,0.002000,0.017000,0.168200,0.030000,0.012000,,
p06,sharp,34,25.000000,3,4.624253,0.036000,0.021000,0.057000,,0.340376,-0.022000,,
p06,sharp,34,25.000000,3,4.984629,0.028000,-0.022000,0.006000,0.178712,0.009999,-0.018000,,
p06,sharp,34,25.000000,3,5.014629,0.032000,-0.018000,0.014000,,0.020000,-0.166000,,
p06,sharp,34,25.000000,3,5.044629,0.196000,-0.166000,0.030000,,0.010007,-0.109000,,
p06,sharp,34,25.000000,3,5.084636,0.089000,-0.109000,-0.020000,,0.010124,-0.024000,,
p06,sharp,34,25.000000,3,5.104754,0.049000,-0.024000,0.025000,,,,,
p06,sharp,35,50.000000,1,0.190248,0.104000,-0.028000,0.076000,0.210252,0.430375,-0.048000,,
p06,sharp,35,50.000000,1,0.640615,0.089000,-0.047000,0.042000,0.320842,0.200250,-0.014000,,
p06,sharp,35,50.000000,1,0.875865,0.019000,-0.013000,0.006000,0.262997,0.330378,-0.103000,,
p06,sharp,35,50.000000,1,1.226243,0.137000,-0.103000,0.034000,0.462552,0.050000,-0.008000,,
p06,sharp,35,50.000000,1,1.316240,0.031000,-0.008000,0.023000,,0.330374,-0.031000,,
